USA;2001;38;Val Shey [US/US 2000];m;Flying Train;Holly Lou;9;27.00;678 m
USA;2001;38;Simoom [US/US 1997];f;Abita Simon;Okie Sunshine;16;27.00;605 m
USA;2001;38;PA's Samson [US/US 1999];m;Agent Geno;Da Da Pepper;12;27.00;523 m
USA;2001;38;Piper Calling [US/US 1999];f;P's Raising Cain;River Puffy;15;27.00;545 m
USA;2001;38;Devilish Bertha [US/US 1999];f;Devilish Episode;Press Hard;15;27.00;637 m
USA;2001;38;Buckeye Elect [US/US 1999];m;Great Son;Buckeye Ellen;13;27.00;604 m
USA;2001;39;Dominator [US/US 1997];m;P's Raising Cain;Spect So;12;26.50;503 m
USA;2001;39;BD's Robin [US/US 1998];f;Flying Train;Aggie's Allison;11;26.50;604 m
USA;2001;40;B's Royal Tim [US/US 1999];m;Molotov;WW Royal Queen;8;26.00;503 m
USA;2001;40;CJ's Angel Buns [US/US 1999];m;Wigwam Wag;My Sweet Angel;9;26.00;558 m
USA;2001;40;Osceola Thunder [US/US 1998];m;Mahogany Fire;Manzanita;17;26.00;553 m
USA;2001;40;System Dr Daria [US/US 1998];f;Rocksteady Eddie;System Debbie;11;26.00;539 m
USA;2001;40;Cals Nimble Nora [US/US 1999];f;Unruly Thomas;My Scarlet O;12;26.00;503 m
USA;2001;40;EM's Miss Priss [US/US 1999];f;Fortified Power;EM's Tania Can;12;26.00;514 m
USA;2001;40;Times Up [US/US 1999];m;WW Time Warp;Sparkling Haley;16;26.00;537 m
USA;2001;40;Looks Like Gent [US/US 1999];m;Watch Elgin;Mc P's Cera;12;26.00;503 m
USA;2001;40;Hurricane Davis [US/US 1999];m;Task Laser Beam;Come From Behind;18;26.00;514 m
USA;2001;41;Letmeholdadollar [US/US 1998];m;Magic Trooper;Alberta Lass;20;25.50;595 m
USA;2001;42;Kiowa Streak Sis [US/US 1997];f;Black Streaker;Flying Juliet;10;25.00;619 m
USA;2001;43;Flex Kavana [US/US 1999];m;Castor Troy;Reliant;9;24.50;516 m
USA;2001;44;Maker Me Alert [US/US 1999];f;Molotov;Maker Me Happy;13;24.00;619 m
USA;2001;44;Itsa Wildone [US/US 1998];f;Ace A Matic;Circle of Wisdom;10;24.00;543 m
USA;2001;44;Superman Fast [US/US 1999];m;Blazing Desire;Molley West;8;24.00;594 m
USA;2001;44;Fortified Rush * [US/AU 1998];m;Fortified Speed *;Greys Arizona;6;24.00;501 m
USA;2001;44;FMC Blossom [US/US 1998];f;Ion Powertrain;FMC's Flower Bud;13;24.00;518 m
USA;2001;44;Challger [US/US 1999];m;Rapido Rambo;Redmoon Ruby;14;24.00;645 m
USA;2001;44;San Tan Caddo [US/US 1999];f;Oswald Cobblepot;San Tan Shazam;10;24.00;503 m
USA;2001;44;Rieta's Sadie [US/US 1998];f;Molotov;JD's Capri;15;24.00;577 m
USA;2001;44;Greys Turboprop [US/US 1998];m;Pioneer Pride;Greys Turbocharg;7;24.00;609 m
USA;2001;44;Rapido Noddy [US/US 1999];m;Rapido Rambo;Rapido Nelly;13;24.00;557 m
USA;2001;44;Hey Zohar [US/US 1999];m;Loxahatchee Dash;Miz Gracie Allen;17;24.00;533 m
USA;2001;45;Kansas Gangster [US/US 1998];m;Kansas Danger;Kansas Supreme;9;23.50;503 m
USA;2001;45;Betcha By Design [US/US 1998];m;Molotov;Cruzin By Design;9;23.50;503 m
USA;2001;45;Valid Princess [US/US 1999];f;Greys Fifth Gear;JR's Tendertarah;11;23.50;566 m
USA;2001;45;Rock A By Laddy [US/US 1999];m;Gable Dodge;Jessies Jem;11;23.50;503 m
Australia;2001;1;Brett Lee [AU/AU 1999];m;Gun Law Osti;Sobbing Sal;16;123.00;492 m
Australia;2001;2;Carlisle Jack [AU/AU 1999];m;Head Honcho;Our Girl Olivia;22;80.00;481 m
Australia;2001;3;Bentley Babe [AU/AU 1998];f;Head Honcho;Malawi Blue;19;73.00;682 m
Australia;2001;4;Suellen Bale [AU/AU 1997];f;Acacia Ablaze;Merrilee Bale;20;68.50;484 m
Australia;2001;5;Classic Capri [AU/AU 1998];f;World Title;Classic Material;11;58.00;482 m
Australia;2001;6;Hotshow Vintage [AU/AU 1998];f;Black Shiraz;Hot Show Deb;17;56.50;571 m
Australia;2001;7;Floodfawn [AU/AU 1998];f;Awesome Assassin;Floodgate;15;55.00;518 m
Australia;2001;8;No Intent [AU/AU 1998];m;Head Honcho;Hot Show Deb;16;54.00;476 m
Australia;2001;9;Big Smig [AU/AU 1998];m;Light of Fire;Polina Lu;18;51.00;468 m
Australia;2001;9;Modern Assassin [AU/AU 1999];m;Awesome Assassin;Magic Gairn;16;51.00;493 m
Australia;2001;10;Tip Top Tears [AU/AU 1999];f;Bobniak;Terror Tears;11;50.50;717 m
Australia;2001;11;Jeanie's Queen [AU/AU 1999];f;Droopys Sandy *;Jeanie's Jet;11;39.00;518 m
Australia;2001;12;Pearl Larricki [AU/AU 1998];f;Token Prince;Tell Hannah;7;36.00;717 m
Australia;2001;12;Schooner of Gold [AU/AU 1999];m;Shape Shifter;Emmalyssa;5;36.00;519 m
Australia;2001;13;Hail a Harley [AU/AU 1999];f;Lansley Bale;Flying Maud;12;35.50;496 m
Australia;2001;14;Henerik Bale [AU/AU 1998];m;Big Ginger Boy;Louisa Porta;13;35.00;503 m
Australia;2001;15;Winsome Dollars [AU/AU 1999];f;Awesome Assassin;Winsome Blue;6;34.00;518 m
Australia;2001;15;Light of Rose [AU/AU 1998];f;Light of Fire;Modern Promise;15;34.00;336 m
Australia;2001;16;Bright Ebony [AU/AU 1999];m;Elle's Commando;Bright Banner;9;31.00;484 m
Australia;2001;17;Yaroun Express [AU/AU 1998];f;Token Prince;Subjective;8;30.00;709 m
Australia;2001;18;Mint Mojo [AU/AU 1998];f;Roanokee *;Franklin Mint;3;27.00;486 m
Australia;2001;19;Springtime Magic [AU/AU 1999];f;Head Honcho;Tenthill Doll;5;25.00;498 m
Australia;2001;20;Coulta Bandit [AU/AU 1998];f;November Forest;Coulta Diamond;7;24.50;516 m
Australia;2001;21;Guru Jackson [AU/AU 1999];m;Malawi's Prince;Guru Lady;13;24.00;465 m
Australia;2001;21;Trewking [AU/AU 1999];m;Malawi's Prince;Cryer's Gal;11;24.00;502 m
Australia;2001;21;Let It Be [AU/AU 1999];m;World Title;Betcha Now;8;24.00;452 m
Australia;2001;22;Go Wild Teddy [AU/AU 1998];m;Head Honcho;Web of Silence;4;23.00;518 m
Australia;2001;22;Magnamize [AU/AU 1998];m;Token Prince;Magnate;15;23.00;450 m
Australia;2001;22;Toll Security * [AU/IE 1999];m;Rapid Journey;Sunset Savanah;3;23.00;521 m
Australia;2001;23;Lady Mint [AU/AU 1998];f;Roanokee *;Franklin Mint;7;22.00;532 m
Australia;2001;23;Bev's Charlie [AU/AU 1998];m;Head Honcho;Best of Bev;11;22.00;477 m
Australia;2001;23;Long Kiss [AU/AU 1999];f;Roanokee *;Vamping;6;22.00;614 m
Australia;2001;24;Universal Tears * [AU/US 1999];f;Bobniak;Terror Tears;3;21.00;713 m
Australia;2001;25;Ultimate Rebel [AU/AU 1999];f;Ultimate Wish;Gemarly Park;9;20.50;530 m
Australia;2001;26;Sammy Mint [AU/AU 1997];m;New Fox;Franklin Mint;5;20.00;519 m
Australia;2001;26;Kippax [AU/AU 1998];m;Head Honcho;Fair Melody;2;20.00;537 m
Australia;2001;27;Zaability [AU/AU 1999];m;Bearability;Ignited;6;19.50;434 m
Australia;2001;27;Sara Magee [AU/AU 1999];f;Ginger Magee;Kellcoll;10;19.50;620 m
Australia;2001;27;Creative Whisky [AU/AU 1998];f;Golden Currency;Whisky's Jewel;4;19.50;520 m
Australia;2001;28;Kantarn Bale [AU/AU 1998];m;Light of Fire;Jindara Bale;5;19.00;509 m
Australia;2001;28;Burali Bale [AU/NZ 1999];m;Gun Law Osti;Louisa Porta;3;19.00;520 m
Australia;2001;29;Gate Way [AU/AU 1999];m;Golden Currency;Hythe;6;18.50;702 m
Australia;2001;30;Mean Bean [AU/AU 1998];m;Head Honcho;Web of Silence;2;18.00;460 m
Australia;2001;30;Queen Muffin [AU/AU 1998];f;Roanokee *;She Cuddles;2;18.00;520 m
Australia;2001;30;Black Anvil [AU/AU 2000];m;Head Honcho;Tranquil Scene;5;18.00;456 m
Australia;2001;31;Silver Saul [AU/AU 1999];m;Oak Raider;Sudden Magic;4;17.50;515 m
Australia;2001;32;Zingalong Red [AU/AU 1999];m;Ultra Desire;Amy Pearl;3;17.00;519 m
Australia;2001;32;Black Caleb [AU/AU 1998];m;Malawi's Prince;Diamond Lillie;2;17.00;489 m
Australia;2001;32;Rum Bandit [AU/AU 1999];m;Head Honcho;Kurt;10;17.00;476 m
Australia;2001;33;Timjim Bale [AU/AU 1999];m;Gun Law Osti;Bewitched Bale;5;16.50;503 m
Australia;2001;33;Draco Star [AU/AU 1999];m;Wild Season;Ruling Ways;8;16.50;486 m
Australia;2001;34;Trendy Leigh [AU/IE 1999];m;Gun Law Osti;Sobbing Sal;3;16.00;526 m
Australia;2001;34;Junior Whisky [AU/AU 1998];m;Golden Currency;Whisky's Jewel;6;16.00;458 m
Australia;2001;34;Golden Tattoo [AU/AU 1999];m;Bonjase;Golden Essence;9;16.00;479 m
Australia;2001;34;Dylan's Victory [AU/AU 1999];m;Indian Lad;Alley Kate;4;16.00;520 m
Australia;2001;34;Stanley Dancer [AU/AU 1998];m;Billy Binjang;Been a Battle;4;16.00;528 m
Australia;2001;35;Renzo Bale [AU/AU 1998];m;EJ's Douglas;Emma Lee Bale;6;15.50;531 m
Australia;2001;35;Speed of Light [AU/AU 1998];m;Light of Fire;Polina Lu;18;15.50;446 m
Australia;2001;35;Real Passion [AU/AU 1999];f;Proper Tears;Groovy Walk;7;15.50;477 m
Australia;2001;36;It's Dionne [AU/AU 1999];m;Malawi's Prince;Sheer Velocity;6;15.00;466 m
Australia;2001;36;Sister Mim [AU/AU 1998];f;Billy Binjang;Blue Dazzle;6;15.00;410 m
Australia;2001;36;Fantabulous [AU/AU 1999];f;Golden Currency;My Girl Oprah;1;15.00;520 m
Australia;2001;36;Tricky Creek [AU/AU 1999];f;Rapid Journey;Tricky Wind;1;15.00;520 m
Australia;2001;36;King Braemar [AU/AU 1999];m;Braemar Bale;Daisy Rhode;5;15.00;409 m
Australia;2001;36;Riverlee Bale [AU/AU 1999];m;Gun Law Osti;Vodeena Bale;8;15.00;504 m
Australia;2001;37;Magnitude [AU/AU 1998];f;Token Prince;Magnate;8;14.00;623 m
Australia;2001;37;Banner Park [AU/AU 1999];m;Dalalla;Small Amount;4;14.00;670 m
Australia;2001;37;Come On Lleyton * [AU/IE 1999];m;Cry Havoc;Bally Smasher;3;14.00;477 m
Australia;2001;37;Mr. Boswell [AU/AU 1998];m;Ultra Desire;Eden's Return;5;14.00;704 m
Australia;2001;37;Chandon Bale [AU/AU 1998];f;Golden Currency;Oshkosh Bale;5;14.00;586 m
Australia;2001;37;Sorcerer [AU/AU 1999];m;Prince of Tigers;Proven Kani;2;14.00;520 m
Australia;2001;37;Barelen Wish [AU/AU 1999];m;Ultimate Wish;Barelen Lass;4;14.00;596 m
Australia;2001;37;Restless Stan [AU/AU 1999];m;Token Prince;Bronze Medal;5;14.00;640 m
Australia;2001;38;Ourgirl Greer [AU/AU 1999];f;Head Honcho;Our Girl Olivia;7;13.50;495 m
Australia;2001;38;Honcho Bear [AU/AU 1998];m;Head Honcho;Kissy Bear;4;13.50;504 m
Australia;2001;38;Beauhaven Escape [AU/AU 1998];m;Modern Express;Beau Haven;11;13.50;633 m
Australia;2001;38;Random Flyer [AU/AU 1999];m;Droopys Sandy *;Devon Doll;7;13.50;683 m
Australia;2001;39;Zamanui [AU/AU 1998];m;Ultra Desire;Miss Cruise;8;13.00;673 m
Australia;2001;39;Dutchy's Angel * [AU/UK 1998];m;Light of Fire;Narelle Louise;6;13.00;483 m
Australia;2001;39;Halla's Rocket * [AU/IE 1999];m;Just the Best;Gotta Return;2;13.00;522 m
Australia;2001;39;Top Assassin [AU/AU 1998];m;Awesome Assassin;Diamond Sunset;8;13.00;384 m
Australia;2001;39;Omastar Bale [AU/AU 1999];m;Head Honcho;Siandra Bale;5;13.00;530 m
Australia;2001;39;Monella Bale [AU/AU 1998];f;Black Shiraz;Limbo Bale;3;13.00;531 m
Australia;2001;39;Vi's Magic [AU/AU 1999];f;Rapid Journey;Gaylee;2;13.00;520 m
Australia;2001;40;Audrey Elaine [AU/AU 1999];f;Awesome Assassin;Rerun;6;12.50;454 m
Australia;2001;40;Evan Jackson [AU/AU 1999];m;Malawi's Prince;Guru Lady;12;12.50;495 m
Australia;2001;40;Honcho's Bid [AU/AU 1997];m;Head Honcho;Bindari Fox;5;12.50;530 m
Australia;2001;40;Proven Dream [AU/AU 1998];f;Moral Standards *;Proven Misty;7;12.50;663 m
Australia;2001;41;Trip and Go [AU/AU 1998];m;Fortress *;Midnight Flirt;7;12.00;497 m
Australia;2001;41;Fly On Bonnie [AU/AU 1999];f;Awesome Assassin;Fly High Robin;6;12.00;664 m
Australia;2001;41;Shirdon Power [AU/AU 1998];m;Firey Brindle;Shirdon Kilee;6;12.00;504 m
Australia;2001;42;Less Than Zero [AU/AU 1998];m;Head Honcho;Lady Referee;8;11.50;670 m
Australia;2001;42;Worldlee Man [AU/AU 1998];m;World Title;Modern Fancy;2;11.50;615 m
Australia;2001;42;Bedelia Bale [AU/AU 1998];f;Black Shiraz;Miami Bale;3;11.50;529 m
Australia;2001;42;Golden Brew [AU/AU 1998];f;Golden Currency;Whisky's Jewel;6;11.50;658 m
Australia;2001;43;Brilliant Lies [AU/AU 1998];f;Malawi's Prince;Elegant Tears;5;11.00;644 m
Australia;2001;43;Cobram Storm [AU/AN 1997];f;Heading West;Storm Monaro;8;11.00;527 m
Australia;2001;43;El Paso [AU/AU 1999];f;World Title;Brooklyn Mood;3;11.00;490 m
Australia;2001;43;Clarkey's Keysy [AU/AU 1999];f;Head Honcho;Light Sentence;5;11.00;495 m
Australia;2001;44;Subic City [AU/AU 1999];m;Roanokee *;Barrio Babe;2;10.00;537 m
Ireland;2002;1;Borna Pilot [IE/IE 2000];m;Top Honcho *;Borna Best;10;49.00;505 m
Ireland;2002;2;Mega Delight [IE/IE 1999];f;Smooth Rumble *;Knockeevan Joy;13;44.00;592 m
Ireland;2002;3;Droopys Gloria [IE/IE 2000];f;Droopys Merson;Lisnakill Vicki;10;43.00;523 m
Ireland;2002;4;Word of God [IE/IE 1999];m;Vintage Prince;Batties Spirit;14;42.00;509 m
Ireland;2002;5;Flashing Moment [IE/IE 2000];m;Frisby Flashing;Clonakenny Lace;7;39.00;486 m
Ireland;2002;6;Bypass Byway [IE/IE 2000];m;Spiral Nikita;Sandy Penny;7;38.00;496 m
Ireland;2002;7;Longvalley Tina [IE/IE 1999];f;Some Picture;Unlucky Lady;8;36.00;503 m
Ireland;2002;8;Mustang Buster [IE/IE 2000];m;Frisby Flashing;Deneview Pearl;9;35.50;480 m
Ireland;2002;8;Crossleigh Lark [IE/IE 2000];f;Larkhill Jo;Crossleigh Spark;13;35.50;508 m
Ireland;2002;9;Heavenly Hero [IE/IE 2000];m;Always Good;Mams Choice;13;35.00;520 m
Ireland;2002;10;Olden Times [IE/IE 2000];m;Staplers Jo;Newbridge Girl;7;34.00;493 m
Ireland;2002;11;Late Late Show [IE/AU 1998];m;Spiral Nikita;Ullid Citrate;7;32.00;512 m
Ireland;2002;12;Annamore Billy [IE/IE 2000];m;Split the Bill *;Lovely Disc;7;31.50;489 m
Ireland;2002;13;Larking About * [IE/US 1999];m;Larkhill Jo;Rockys Whisper;6;31.00;499 m
Ireland;2002;13;Knockeevan Major [IE/UK 2001];m;Knockeevan Star;Knockeevan Lucy;9;31.00;444 m
Ireland;2002;13;Fortune Mike [IE/IE 2000];m;Top Honcho *;Dons Pride;5;31.00;489 m
Ireland;2002;13;Farloe Bond [IE/IE 2000];m;Top Honcho *;Fees Chance;9;31.00;421 m
Ireland;2002;14;You Said So [IE/IE 1999];f;Larkhill Jo;Tree Climber;10;29.50;308 m
Ireland;2002;14;Rummy Lad [IE/IE 2000];m;Come On Ranger;Redwood Sara;8;29.50;494 m
Ireland;2002;15;Simply Supreme [IE/IE 1999];m;Beaming Supreme;Aries Rose;12;27.00;497 m
Ireland;2002;15;Moving Customer [IE/IE 1999];m;Always Good;Good Customer;13;27.00;559 m
Ireland;2002;15;Borna Dasher [IE/IE 2000];m;Top Honcho *;Borna Best;8;27.00;482 m
Ireland;2002;15;Topofthebest [IE/IE 2000];m;Top Honcho *;Pennys Model;9;27.00;523 m
Ireland;2002;16;Sir Chris [IE/IE 1999];m;Deenside Dean;What Kate Did;13;25.00;321 m
Ireland;2002;17;Business Success [IE/IE 2000];m;Glideaway Flash;Annamore Chick;9;24.50;487 m
Ireland;2002;18;Haliska Vienna [IE/IE 1999];m;Smooth Rumble *;Daleys Heartrob;5;24.00;539 m
Ireland;2002;18;Cabbage White [IE/IE 2000];m;Smooth Rumble *;Midas Blossom;6;24.00;514 m
Ireland;2002;18;Blue Boomer [IE/IE 1999];m;Smooth Rumble *;Daleys Heartrob;14;24.00;653 m
Ireland;2002;18;Confident Choice [IE/IE 2000];m;Split the Bill *;Lovely Disc;8;24.00;482 m
Ireland;2002;18;Mountleader Rolf [IE/IE 1999];m;Smooth Rumble *;Mountleader Diva;6;24.00;495 m
Ireland;2002;19;Ballymac Bargain [IE/IE 1999];f;Staplers Jo;Blonde Returns;8;23.00;505 m
Ireland;2002;19;Jet Spray [IE/IE 1999];m;Kilmessan Jet;Roving Mindy;5;23.00;493 m
Ireland;2002;19;Ten Men * [IE/AU 2000];m;Mr Bozz;Olympic Bee;7;23.00;480 m
Ireland;2002;19;Serene Rumble [IE/IE 2000];m;Smooth Rumble *;Sevenpointseven;4;23.00;526 m
Ireland;2002;20;Tamna Rose [IE/IE 1999];f;Come On Ranger;Quare Season;10;22.00;491 m
Ireland;2002;20;Give and Go [IE/IE 2000];m;Top Honcho *;Chill Out Olive;3;22.00;480 m
Ireland;2002;21;Droopys Rhys [IE/UK 1999];m;Jamaican Hero;High Knight;4;21.50;503 m
Ireland;2002;21;Annual Award [IE/IE 1999];m;Smooth Rumble *;Heres Steppie;4;21.50;491 m
Ireland;2002;21;Axle Grease [IE/IE 2000];f;Top Honcho *;Fees Chance;6;21.50;487 m
Ireland;2002;22;Bold Mossy * [IE/AR 1999];m;Larkhill Jo;Annies Bullet;8;21.00;508 m
Ireland;2002;22;Glencloy Swift [IE/IE 1999];f;Trade Official;Level Bet;9;21.00;467 m
Ireland;2002;22;Top Chill [IE/IE 2000];m;Top Honcho *;Chill Out Olive;6;21.00;468 m
Ireland;2002;22;Judicial Post [IE/IE 2000];m;Top Honcho *;Dons Pride;6;21.00;483 m
Ireland;2002;23;Manic Ranger [IE/IE 1999];m;Come On Ranger;Silent Sally;11;20.50;480 m
Ireland;2002;24;Deerfield Hill [IE/IE 2000];m;Slaneyside Well;Glengort Mist;6;20.00;483 m
Ireland;2002;25;Canaska Nun [IE/IE 2000];f;Thorgil Tex *;Canaska Sharp;5;19.00;489 m
Ireland;2002;26;Duchess Keghtley [IE/UK 2000];f;Frisby Flashing;Newry Beo;7;18.50;571 m
Ireland;2002;27;Lifes Beauty [IE/IE 1999];f;Staplers Jo;Annies Touch;6;18.00;483 m
Ireland;2002;27;Emdee Boys [IE/IE 1999];m;Some Gamble;Canaska Sharp;11;18.00;506 m
Ireland;2002;27;Droopys Agassi [IE/UK 2000];m;Top Honcho *;Droopys Cheryl;6;18.00;487 m
Ireland;2002;27;Killinan Buddy [IE/IE 2000];m;Arrigle Buddy;Live Commentary;9;18.00;323 m
Ireland;2002;28;Lastpenny Lady [IE/IE 1999];f;Roanokee *;Lydpal Cassie;7;17.50;640 m
Ireland;2002;29;Tyrur Bello [IE/IE 1999];m;Spiral Nikita;Locnamon Lady;7;17.00;496 m
Ireland;2002;29;Vigorous Rex [IE/IE 2000];m;Roanokee *;Step and Go;5;17.00;503 m
Ireland;2002;29;Hello Bud [IE/IE 1998];m;Arrigle Buddy;Clonleigh Lass;7;17.00;614 m
Ireland;2002;29;Anchorage [IE/IE 2000];m;Mustang Jack;Little League *;6;17.00;514 m
Ireland;2002;29;Climate Control [IE/IE 2000];m;Larkhill Jo;Ballinclare Star;4;17.00;497 m
Ireland;2002;29;Remember Pop [IE/IE 2000];m;Droopys Merson;Sandies First;4;17.00;557 m
Ireland;2002;29;Duffys Hurricane [IE/IE 2000];m;Spiral Nikita;Duffys Kestrel;10;17.00;507 m
Ireland;2002;30;Westpark Prince [IE/IE 2000];m;Vintage Prince;Westpark Lemon;10;16.00;464 m
Ireland;2002;30;Computer Analyst [IE/IE 2000];m;Vintage Prince;Kearneys Porter;7;16.00;470 m
Ireland;2002;31;Act of Madness [IE/FI 2000];m;Deep Decision;Act Wisely;6;15.00;545 m
Ireland;2002;31;Vinnys the Best [IE/IE 2000];m;Toms the Best;Brickfield Peace;6;15.00;480 m
Ireland;2002;31;Larkhill River [IE/IE 2000];m;Staplers Jo;Annies Bullet;3;15.00;480 m
Ireland;2002;32;Fishy Boy [IE/IE 1998];m;Staplers Jo;Spring Hare;8;14.00;305 m
Ireland;2002;32;Kings Cadet * [IE/AU 2000];m;Chart King;Due In June;5;14.00;480 m
Ireland;2002;32;Rebel Watcher [IE/IE 2000];m;Leemount Watcher;Just Queenie;5;14.00;493 m
Ireland;2002;32;Rally Boy [IE/IE 2000];m;Rally Man;Borna Belle;5;14.00;370 m
Ireland;2002;32;Diego Glory [IE/IE 2000];m;Spiral Nikita;Chica Chuita;7;14.00;509 m
Ireland;2002;33;Crafty Omero [IE/IE 2000];m;Deep Decision;Lochbo Jenny;5;13.50;365 m
Ireland;2002;34;Shapers Rumble [IE/IE 2000];m;Smooth Rumble *;Star Cash;6;13.00;487 m
Ireland;2002;34;Roys Quest [IE/IE 1999];f;Mountleader Peer;Act Wisely;5;13.00;507 m
Ireland;2002;34;Dysart Bob [IE/IE 1999];m;He Knows;Widows Peak;5;13.00;347 m
Ireland;2002;34;Brierhill Lady [IE/IE 1999];f;Staplers Jo;Fleeting Fantasy;5;13.00;406 m
Ireland;2002;35;Droopys Ruud [IE/IE 2001];m;Droopys Vieri;Droopys Spice;3;12.50;480 m
Ireland;2002;36;Brewers Turn [IE/IE 2000];m;Spiral Nikita;Bray Breeze;5;12.00;480 m
Ireland;2002;36;Premiere Game [IE/IE 2000];m;Larkhill Jo;Princess Yale;5;12.00;359 m
Ireland;2002;36;Society Princess [IE/IE 2000];f;Mountleader Peer;Westmead Slick;7;12.00;427 m
Ireland;2002;36;Anelka [IE/IE 2000];m;Toms the Best;Lydpal Cassie;4;12.00;508 m
Ireland;2002;36;Hey Good Lookin [IE/IE 2000];f;Vintage Prince;Lady Arianna;5;12.00;480 m
Ireland;2002;36;Funcheon Premier [IE/IE 2000];m;Split the Bill *;Boglane Beauty;4;12.00;480 m
Ireland;2002;36;Glencora [IE/IE 2000];f;Spiral Nikita;Glenlyre;5;12.00;480 m
Ireland;2002;37;Metric Tiger [IE/IE 1999];m;Smooth Rumble *;Metric Melba;10;11.00;705 m
Ireland;2002;37;Trionas Charm [IE/IE 2000];f;Come On Ranger;Trionas Pride;4;11.00;342 m
Ireland;2002;37;Tut Tut [IE/IE 2000];m;Metric Prince;Aquaduct Tune;8;11.00;545 m
Ireland;2002;37;Odette [IE/IE 2001];f;Larkhill Jo;Redwood Lizzy;3;11.00;480 m
Ireland;2002;37;Lydpal Sammy * [IE/SE 1999];m;Toms the Best;Lydpal Mary;7;11.00;483 m
Ireland;2002;37;One Tiger [IE/IE 2000];m;Mountleader Peer;Wise Up Jim;12;11.00;537 m
Ireland;2002;38;Get Here [IE/IE 2000];m;Staplers Jo;Newbridge Girl;6;10.50;391 m
Ireland;2002;38;Price Increase [IE/IE 1999];m;Arrigle Buddy;Silent Sally;7;10.50;489 m
Ireland;2002;38;Tamna Maggie [IE/IE 1999];f;Staplers Jo;Carn Mist;5;10.50;411 m
Ireland;2002;39;Shanless Park [IE/IE 1998];m;Shanless Slippy;Marshals Rose;5;10.00;489 m
Ireland;2002;39;Shevchenko [UK/UK 2000];m;Toms the Best;All Up Front;1;10.00;480 m
Ireland;2002;39;Scaldy Keano [IE/IE 2000];m;Roanokee *;Helah Lady;5;10.00;324 m
Ireland;2002;39;Unsinkable Boxer [IE/IE 1999];m;Vintage Prince;Rathmines Power;7;10.00;581 m
Ireland;2002;39;Man of Lamancha [IE/IE 2000];m;Spiral Nikita;Pretty Michelle;5;10.00;489 m
Ireland;2002;39;Cooly Merson [IE/IE 2000];m;Droopys Merson;Cooly Promise;7;10.00;536 m
Ireland;2002;39;Kyle Heart [IE/IE 2000];f;Frisby Flashing;Queen Maeve;6;10.00;506 m
Ireland;2002;39;Culmore Slippy [IE/IE 2000];m;Shanless Slippy;Molly Mo;11;10.00;332 m
Ireland;2002;39;Priceless Style [IE/IE 2000];f;Top Honcho *;Blonde Returns;6;10.00;487 m
England;2002;1;El Ronan [IE/IE 1999];m;Staplers Jo;Freds Flame;22;85.50;447 m
England;2002;2;Frisby Fassan [IE/UK 1999];m;Some Picture;Mammys Nightmare;22;64.50;609 m
England;2002;3;Blue Gooner [IE/UK 1999];m;Staplers Jo;Code Dancer;20;63.00;458 m
England;2002;4;Knockaun Joker [IE/IE 1999];f;Deenside Joker;Gaytime Steffi;20;62.00;744 m
England;2002;5;Barton Wade [IU/IU 1998];m;Deenside Dean;Annfield Lass;18;60.00;412 m
England;2002;6;Cuba [IE/UK 1999];m;Toms the Best;Lydpal Mary;16;55.00;618 m
England;2002;7;Form of Magic [UK/IE 1999];m;Iceni Regent *;Clodeen Magic;16;53.50;682 m
England;2002;7;Dunbarton Cross [IE/UK 1999];m;Toms the Best;Dunbarton Legend;13;53.50;622 m
England;2002;8;Aranock Lance [IE/IE 1999];m;Trade Official;Aranock Girl;8;53.00;467 m
England;2002;9;Handy Money [UK/UK 2000];m;Deep Decision;Citizen Giggler;15;52.00;472 m
England;2002;10;Patriot Man [IE/IE 1999];m;Larkhill Jo;Merry Bluebell;18;50.50;521 m
England;2002;10;Ballyvorda Class [IE/IE 1999];m;No Road Back;Group Class;15;50.50;465 m
England;2002;11;Hollinwood Wiz [UK/IU 1999];m;Night Trooper;Hollinwood Major;13;48.50;472 m
England;2002;12;Willie Go Fa [UK/IU 1999];m;Plasterscene Gem;Alisons Beauty;12;48.00;477 m
England;2002;12;Lodgeview Chance [IE/UK 2000];m;Top Honcho *;Fees Chance;15;48.00;475 m
England;2002;13;Droopys Corleone [IE/UK 2000];m;Top Honcho *;Droopys Kylie;14;47.50;474 m
England;2002;14;McCarthys Duke [IE/UK 2000];m;Westmead Merlin;Franks Girl;15;47.00;567 m
England;2002;15;Farloe Forty [IE/UK 2000];m;Top Honcho *;Fees Chance;14;44.50;441 m
England;2002;16;Droopys Rhys [IE/UK 1999];m;Jamaican Hero;High Knight;10;42.50;540 m
England;2002;17;Top Award [IE/UK 1999];f;Top Honcho *;Too Breezy;13;41.50;652 m
England;2002;18;Top Power [UK/IE 1999];f;Top Honcho *;Able Ivy;12;41.00;550 m
England;2002;19;Droopys Candice [IE/UK 1999];f;Come On Ranger;Droopys Chloe;11;40.00;567 m
England;2002;20;Corelish Cruiser [IE/IE 1999];m;Magnetic Mist;Tally Ho Action;16;38.50;494 m
England;2002;20;Alibulk Lad [IU/IU 2000];m;Toms the Best;Glencoe Star;10;38.50;674 m
England;2002;21;Hollinwood Hero [IE/IU 1999];f;Night Trooper;Hollinwood Major;14;37.50;680 m
England;2002;21;Kinda Sleepy [IE/IE 2000];f;Pepes Dilemma *;Knockmoylan Lady;18;37.50;658 m
